image,text,pattern_type,state,city,district_number,series,registration_number,layout,font,augmentation_level,render_sha256
images/plate_033800.png,दिल्ली ८८००,city,दिल्ली,दिल्ली,१२,एसज़ेड,८८००,two_line,DevanagariMT.ttc#0,clean,af910618a977ecdd3f112508637d46d5b137354f38e82d5a49bf1348ef9408cb
images/plate_033801.png,यानम ९६६१,city,पुदुचेरी,यानम,३८,बीवी,९६६१,one_line,ITFDevanagari.ttc#6,mild,3e590e67809d33a5f24254ccc62c8465c0a97bba44c6e277fe5b7829cca60cf3
images/plate_033802.png,पश्चिम बंगाल ८४ सीयू ५५३,full_state,पश्चिम बंगाल,,८४,सीयू,५५३,one_line,Shree714.ttc#3,mild,641339980f8a9255b588331e0cecd3fe5347d77e961216da9e8a5cdb1badb061
images/plate_033803.png,एपी९९आरबी८८०७,short_state,आंध्र प्रदेश,,९९,आरबी,८८०७,one_line,ITFDevanagari.ttc#6,difficult,736a7f8e79bb5a1c0d282a7cafca47f9802a05cfd2d17cd0fd0ae8d3d3fcd6b8
images/plate_033804.png,पीबी ९५ डब्ल्यू ५७६८,short_state,पंजाब,,९५,डब्ल्यू,५७६८,two_line,Devanagari Sangam MN.ttc#0,clean,f7f094ce0b76b5304f7316f9d53a70f9cf8c0b939286c827bc2cfee0ea6d4f0d
images/plate_033805.png,तमिलनाडु टीएन १० पीआई ०६११,full_state,तमिलनाडु,,१०,पीआई,०६११,one_line,Devanagari Sangam MN.ttc#0,difficult,8e9dafc2c922add08085b9afeafa68f232e598b4e7b39e7ea9994ca349e63a03
images/plate_033806.png,एचआर-३०-ओसी-७०९०,short_state,हरियाणा,,३०,ओसी,७०९०,two_line,ITFDevanagari.ttc#3,medium,4bc030fcb5634779027b15c82aa1f4f97dac17318ab95935670492672e9975e5
images/plate_033807.png,आरजे ५८ एमजे ६३३,short_state,राजस्थान,,५८,एमजे,६३३,one_line,Devanagari Sangam MN.ttc#1,mild,c5721f6bff3bad5b027570f74fda756d69a87ba13c2e22d13dc6ba15e54ea6c5
images/plate_033808.png,यूपी ४० डीजी १३,short_state,उत्तर प्रदेश,,४०,डीजी,१३,one_line,ITFDevanagari.ttc#4,clean,3d5470f8924f9807b0f565d7c9c8634033f536b1ee4896610dae70cd26f2e73a
images/plate_033809.png,एएन ५८ आईके ०७१३,short_state,अंडमान और निकोबार द्वीपसमूह,,५८,आईके,०७१३,one_line,Shree714.ttc#2,mild,ad604bef0632d94b0c9dfb7bdab06ca21d45887dbd6b9ca0fbb9d2dadd533e05
images/plate_033810.png,पोर्ट ब्लेयर-४४-एफ-२५१,city,अंडमान और निकोबार द्वीपसमूह,पोर्ट ब्लेयर,४४,एफ,२५१,one_line,Shree714.ttc#3,mild,e36dff9a020708aa07701e22f5c025cae1b77819b190b50219734fd5d0b74462
images/plate_033811.png,केए-८४-क्यूडी-४१५३,short_state,कर्नाटक,,८४,क्यूडी,४१५३,one_line,Shree714.ttc#0,clean,fddd7909576c10d8c0c2e8827e3c5f629a8a4fb7b29ac8979e8144eb1ec9c2ff
images/plate_033812.png,बीआर २३ ज़ेडएफ ७४५९,short_state,बिहार,,२३,ज़ेडएफ,७४५९,one_line,ITFDevanagari.ttc#2,medium,20f6f83a4adcb7d18948e7ed4edc6ef00f882bc12d4c4e2c703492fcd785981e
images/plate_033813.png,महाराष्ट्र-०१-जीएन-३८१५,full_state,महाराष्ट्र,,०१,जीएन,३८१५,two_line,Arial Unicode.ttf,clean,a3aaafd7f78885bfe1d7ae55cee86aa2e62ff2f68ba6b25e73a4dba1d310ecb1
images/plate_033814.png,नागालैंड ४५ ईजे २१७०,full_state,नागालैंड,,४५,ईजे,२१७०,one_line,Arial Unicode.ttf,clean,376dbd915c8b7d639f34d53c84560645a79bc4037b4126309619a790967bdd33
images/plate_033815.png,मेघालय७६ओ१३२४,full_state,मेघालय,,७६,ओ,१३२४,two_line,Shree714.ttc#1,clean,4d850a44f023709b5958f34f3d37b87b3e6067ff317e6c3da52ddb106d0c65c8
images/plate_033816.png,एलए१३डीई९८४१,short_state,लद्दाख,,१३,डीई,९८४१,one_line,ITFDevanagari.ttc#8,clean,b287113c293af5503a98cefea8b42f6440ea80ae6640a2a14f264d9a1add6363
images/plate_033817.png,टीएन ५१ ईडब्ल्यू ७५२४,short_state,तमिलनाडु,,५१,ईडब्ल्यू,७५२४,one_line,DevanagariMT.ttc#1,clean,bead5951ede0fe4450b4304b3b0c2a0d9f590164fb4ea005290af42423729847
images/plate_033818.png,बठिंडा-९८-आरएफ-८७८४,city,पंजाब,बठिंडा,९८,आरएफ,८७८४,one_line,Devanagari Sangam MN.ttc#0,clean,f775e29316e17b4bb4a5ee2ff42da62fb18803500ddadb8b4f8776eadd730838
images/plate_033819.png,सिक्किम-७०-एनजी-९२१४,full_state,सिक्किम,,७०,एनजी,९२१४,one_line,ITFDevanagari.ttc#8,mild,1bcfea6bcae11fbb527d9f9bd52ac2d7f9b1549cf93348cacbdb287655c12ed5
images/plate_033820.png,रांची ५३९६,city,झारखंड,रांची,८१,पीवाय,५३९६,one_line,ITFDevanagari.ttc#9,mild,0d980c80e94fa43cb73c4af79f6f92c92c6f91b009061c416227455e9e18b524
images/plate_033821.png,मंगलुरु-५८-बीएच-१२७४,city,कर्नाटक,मंगलुरु,५८,बीएच,१२७४,one_line,ITFDevanagari.ttc#8,clean,351b6a318833c3d73adffed0b66f47c97761423de452b2af6a4fafd120d60239
images/plate_033822.png,सीजी७५वी७२७,short_state,छत्तीसगढ़,,७५,वी,७२७,one_line,Devanagari Sangam MN.ttc#0,clean,ab90956452961e5ae48f8cfaee31475068b73e1f9c89731b5a416720bc404ef7
images/plate_033823.png,पश्चिम बंगाल४३डब्ल्यूटी४४६९,full_state,पश्चिम बंगाल,,४३,डब्ल्यूटी,४४६९,one_line,ITFDevanagari.ttc#3,medium,0bf429c918552b75a53c5a3a1ec75e12ff671038632cab91f6616d67a74db854
images/plate_033824.png,मेघालय ५५ एच ७३६२,full_state,मेघालय,,५५,एच,७३६२,one_line,ITFDevanagari.ttc#3,medium,391d451ed6da8d5df68805ba346c497e99e72838fd280653bce3535cfceeabbb
images/plate_033825.png,केरल२५एलए७५०४,full_state,केरल,,२५,एलए,७५०४,one_line,Devanagari Sangam MN.ttc#1,difficult,7b072be6234f5e6018be4cdab18c4a4075ccd7636c0ea83eec8232e61c7bd2ee
images/plate_033826.png,सीएच ०७-वीटी-३९९४,short_state,चंडीगढ़,,०७,वीटी,३९९४,one_line,Arial Unicode.ttf,clean,047d48ba737f4c648d12d0e2c62d2a71feb7405d3723df374c459894411180c5
images/plate_033827.png,टीआर १९ एमएम ०९०९,short_state,त्रिपुरा,,१९,एमएम,०९०९,one_line,ITFDevanagari.ttc#1,medium,4acf3cf12062e9beffc9f8e7f469fa28e1aae8a7ef1e9a854b95b1c78722562a
images/plate_033828.png,डीएल९७केआर३६१७,short_state,दिल्ली,,९७,केआर,३६१७,one_line,ITFDevanagari.ttc#6,clean,f6ac9da483d5008349c4e8febacbc9f204decbd2b6d7f26b2221a370ba7f01b3
images/plate_033829.png,चंडीगढ़६०क्यूए०६०७,city,चंडीगढ़,चंडीगढ़,६०,क्यूए,०६०७,one_line,Shree714.ttc#2,clean,5e1c148ef0c85f9576c850ae934b679ed332337d763c68378115f314bbb2d541
images/plate_033830.png,तिरुपति६५०५,city,आंध्र प्रदेश,तिरुपति,२५,एसएच,६५०५,one_line,Arial Unicode.ttf,clean,ce6a7d46596aa4c368c68bb9db7db7c86e4cfe80655eb236a033f2cc8bc1e7e4
images/plate_033831.png,जीजे-३२-एवी-११११,short_state,गुजरात,,३२,एवी,११११,one_line,ITFDevanagari.ttc#3,clean,0a2a40a25997a2fde280d11204317a1116de4ca85c3ef96537b21091de91eca2
images/plate_033832.png,लद्दाख-६१-जीएच-१६७८,full_state,लद्दाख,,६१,जीएच,१६७८,two_line,Arial Unicode.ttf,medium,0308118e5cb910c438f927af34e45c2d40728668591f75f7fb6ad4d44bb2240a
images/plate_033833.png,एमपी ०८ डीएफ ४७११,short_state,मध्य प्रदेश,,०८,डीएफ,४७११,one_line,ITFDevanagari.ttc#3,clean,47d922d2e0d65fe63d16ee35d25aba86312b4e6229f714a09d195645aa4b7e22
images/plate_033834.png,अंडमान और निकोबार द्वीपसमूह४३ईएक्स३९९२,full_state,अंडमान और निकोबार द्वीपसमूह,,४३,ईएक्स,३९९२,one_line,ITFDevanagari.ttc#9,clean,fd6ecebad381709b0929a9a132388c69f62bb7e813d5520fbdac45eb6e3a158c
images/plate_033835.png,त्रिपुरा-९० एक्स ४०४४,full_state,त्रिपुरा,,९०,एक्स,४०४४,two_line,ITFDevanagari.ttc#9,mild,915cb13ab67ac023e23d493a6abeabfdf634b6c366faf52cfc50b6965d81915d
images/plate_033836.png,केरल केएल ३१ आर ६०८७,full_state,केरल,,३१,आर,६०८७,one_line,ITFDevanagari.ttc#8,mild,51ddf3dcb9790cadda79ac88afe6d65b329f6852c05755b2456b67a65792c56f
images/plate_033837.png,एमपी-२१-डीएफ-३०४८,short_state,मध्य प्रदेश,,२१,डीएफ,३०४८,one_line,ITFDevanagari.ttc#1,mild,3af1c5fb385ab15174cca52f7bdeb2789dea564f64b12a152ea73abbf59ba88a
images/plate_033838.png,आरजे-४७-क्यू-३१९,short_state,राजस्थान,,४७,क्यू,३१९,one_line,Devanagari Sangam MN.ttc#1,clean,681a4ce4cec173b06bb75dfcf41ab14e46a5e98f1906c25aa29a23a5c770b218
images/plate_033839.png,अरुणाचल प्रदेश ५५ बीक्यू १६०९,full_state,अरुणाचल प्रदेश,,५५,बीक्यू,१६०९,two_line,Shree714.ttc#0,clean,21dc2a86610c8aac279dc22ff370b1bdf3812654df7555ec04fec77ffac8320a
images/plate_033840.png,त्रिपुरा ९१-क्यूएस-०८,full_state,त्रिपुरा,,९१,क्यूएस,०८,one_line,ITFDevanagari.ttc#6,clean,2a05f38786d535632e19526b94e0379c81face6ebf465e6b375515be45a1afc4
images/plate_033841.png,एमएल७१आईसी३०३४,short_state,मेघालय,,७१,आईसी,३०३४,two_line,Shree714.ttc#0,medium,ab681cd991d1ec803d199881763c3b0cb1e5ee6750f2aa483848bbf269ba56e2
images/plate_033842.png,टीएन७१जे९११८,short_state,तमिलनाडु,,७१,जे,९११८,one_line,ITFDevanagari.ttc#7,mild,2940dd34ec9c0ccd9589fc91bdaa0be2c8fca1a9a059e09758ca22469168daa0
images/plate_033843.png,टीएन८०वीबी२८८८,short_state,तमिलनाडु,,८०,वीबी,२८८८,one_line,DevanagariMT.ttc#0,clean,d09d09152dfe083e5d1a65492bdc53f925e25fda5e4af2e21cc066a15262e231
images/plate_033844.png,चंद्रपूर ८७ जी २७५१,city,महाराष्ट्र,चंद्रपूर,८७,जी,२७५१,two_line,Devanagari Sangam MN.ttc#0,mild,ce0fe6ce54e61df7223604d1f8fd223785b37c8ba19dcf71d7c4e7d283246fc9
images/plate_033845.png,डीएल  ८१  ईडब्ल्यू  ०९,short_state,दिल्ली,,८१,ईडब्ल्यू,०९,one_line,Arial Unicode.ttf,clean,f82a8705d3c2ae8baa962273d3392966308bb844729f251efeab436436c57375
images/plate_033846.png,कोच्चि २० डब्ल्यूजे ८४९३,city,केरल,कोच्चि,२०,डब्ल्यूजे,८४९३,one_line,ITFDevanagari.ttc#6,mild,0d8aa70c369eb6a41131201b269816366c17766234ade7731c834a249aefecb2
images/plate_033847.png,पंजाब ६७ आरबी ४२२६,full_state,पंजाब,,६७,आरबी,४२२६,one_line,ITFDevanagari.ttc#2,medium,2d90cf49380a9a2d0b3b7bd3cb263ee5b9f660691ce5880b84e862b799178bd3
images/plate_033848.png,एचआर ०९ जीक्यू ८४३४,short_state,हरियाणा,,०९,जीक्यू,८४३४,one_line,DevanagariMT.ttc#0,clean,be71199116b5ba288c5324997f829cd6295f72aaadd4368ce32d9727a5aaf7b6
images/plate_033849.png,केरल१९पीए८४१८,full_state,केरल,,१९,पीए,८४१८,one_line,Devanagari Sangam MN.ttc#0,clean,d880c61cadb585f6bb27b3aa465efc0751ed3debae67ebe4d522471018461048
images/plate_033850.png,एएन ९४ जेएक्स २५५९,short_state,अंडमान और निकोबार द्वीपसमूह,,९४,जेएक्स,२५५९,one_line,Shree714.ttc#2,medium,0ba64b5fd406863802241cc652761269de574999d81c4b56d76253435054912d
images/plate_033851.png,गोवा-९९-वायएक्स-२५१७,full_state,गोवा,,९९,वायएक्स,२५१७,one_line,ITFDevanagari.ttc#9,mild,e7f8b61c08d86480ed77ab65dcbe54330bcc52ed8dc79a1cf2b491e24e31b5e9
images/plate_033852.png,जीए ७७ एफ ७१०८,short_state,गोवा,,७७,एफ,७१०८,one_line,ITFDevanagari.ttc#3,clean,bdd09bb55fe0cf1d30f1c36564ba4fb6e534a6d339d4f2dc46f398868a237088
images/plate_033853.png,जमशेदपुर ८१८१,city,झारखंड,जमशेदपुर,३३,टीसी,८१८१,one_line,ITFDevanagari.ttc#2,clean,c938682718e91b75d51a1ff3b4b3c7f69e48a7d6d59562ce41f008e20bde3f47
images/plate_033854.png,टीएस ९३ क्यूआर १२००,short_state,तेलंगाना,,९३,क्यूआर,१२००,one_line,DevanagariMT.ttc#1,clean,0d4b75a8eea4db11f2d641013ca392f51590af2d09fbe9a85ff918999947a533
images/plate_033855.png,त्रिपुरा टीआर ९१ टीसी ७१४२,full_state,त्रिपुरा,,९१,टीसी,७१४२,one_line,ITFDevanagari.ttc#7,clean,45db583e507081cf9928fc9d710337fb769b46be9995d93abc719fddb16757d7
images/plate_033856.png,एनएल-२३-वीडब्ल्यू-८२०३,short_state,नागालैंड,,२३,वीडब्ल्यू,८२०३,one_line,ITFDevanagari.ttc#7,mild,dd58f7f51337576878ec29ecc73278cae7720f4b0334167bbf957c9e95005218
images/plate_033857.png,पीबी०१एनसी६९४४,short_state,पंजाब,,०१,एनसी,६९४४,one_line,Shree714.ttc#2,clean,26e31f23ffd282d4b96e3ec76d6f0e5229987b13bb15e8ec2f6d6142a586b126
images/plate_033858.png,अंडमान और निकोबार द्वीपसमूह  एएन  ८०  के  ५३३७,full_state,अंडमान और निकोबार द्वीपसमूह,,८०,के,५३३७,one_line,ITFDevanagari.ttc#9,clean,762cf25bbc5f61e4cef36770672cad9b72b4c3519cfe726295c65e105ac85a20
images/plate_033859.png,तमिलनाडु १८ यू ७२४०,full_state,तमिलनाडु,,१८,यू,७२४०,one_line,ITFDevanagari.ttc#7,clean,092457882c27af56c6b6352e62d40da3efce4eaf81e813aefd31149e0947e362
images/plate_033860.png,टीएन-३९-पी-१०७१,short_state,तमिलनाडु,,३९,पी,१०७१,one_line,Devanagari Sangam MN.ttc#0,mild,326c7569b0be578f600cafaf833b4ee387489339a5704eb254f1a97d7b7091f2
images/plate_033861.png,एमपी ५७ के ३३३७,short_state,मध्य प्रदेश,,५७,के,३३३७,one_line,Devanagari Sangam MN.ttc#1,mild,5ce722441b3d5becda584b32e377de49c999d95bc35a09bf468efd60a8b47028
images/plate_033862.png,जम्मू और कश्मीर  जेके  ५६  एएन  १५४०,full_state,जम्मू और कश्मीर,,५६,एएन,१५४०,two_line,ITFDevanagari.ttc#3,clean,2dba5a15732e62f82479e429267490134d70b1ec9d52764e14c4a0cc1fbd2fb9
images/plate_033863.png,पश्चिम बंगाल२६पीबी५९४३,full_state,पश्चिम बंगाल,,२६,पीबी,५९४३,one_line,ITFDevanagari.ttc#6,clean,7eb0351d9d2e0920c18bbaae0ce9a44b34a230437af74145fe4942f60289938e
images/plate_033864.png,केएल ७५ सी १८६३,short_state,केरल,,७५,सी,१८६३,two_line,ITFDevanagari.ttc#1,mild,c5e0a53a5072a91dae3d0539098b0885ac0e71c60b03b43bd66f80619abb8831
images/plate_033865.png,एपी ३८ एचएस ६७६९,short_state,आंध्र प्रदेश,,३८,एचएस,६७६९,two_line,Shree714.ttc#3,difficult,7df9b79cacfe40830e8ba6377841da21f72582bf6cb9de7bb5ff1a4a910194cb
images/plate_033866.png,चंडीगढ़ ९३ एक्सएस ३६५९,city,चंडीगढ़,चंडीगढ़,९३,एक्सएस,३६५९,one_line,ITFDevanagari.ttc#5,clean,f0699c790438c2bbdac0f4a43e14437b5045bb8cbb53d41f09cbc70d81812196
images/plate_033867.png,मंगलुरु८९जेडी५५९९,city,कर्नाटक,मंगलुरु,८९,जेडी,५५९९,one_line,Shree714.ttc#2,clean,e1c6dd4d2cccbc8125386c47c32ab29d427fe391dc023490c2c5404841bce75e
images/plate_033868.png,नागालैंड१९जेवी८७१०,full_state,नागालैंड,,१९,जेवी,८७१०,one_line,ITFDevanagari.ttc#2,mild,aa789e4e6d973962f2945afc3c4db1f453b42896832265ff4d2e5cd205231a9c
images/plate_033869.png,कोझिकोड ७५०३,city,केरल,कोझिकोड,२४,बी,७५०३,one_line,ITFDevanagari.ttc#1,clean,b5163031148b223d7268906042862e2c9d0badd68c681b9326ea4bb04173410b
images/plate_033870.png,टीएस ८५ क्यूयू ४३९२,short_state,तेलंगाना,,८५,क्यूयू,४३९२,one_line,Arial Unicode.ttf,clean,fcd10123150849617e6f066b8696f6174f785f6a0921b4d1cd2dbb276fe24bb1
images/plate_033871.png,एआर-२९-ज़ेडएस-६८५३,short_state,अरुणाचल प्रदेश,,२९,ज़ेडएस,६८५३,one_line,Devanagari Sangam MN.ttc#0,clean,175532eae8bb7f8011290ecda4d1ebc6426515eee7b2165a5a384c81686312ce
images/plate_033872.png,वास्को ३४ ईएन ८५८३,city,गोवा,वास्को,३४,ईएन,८५८३,one_line,ITFDevanagari.ttc#4,clean,db529eebbf83fc922259705dfa12c2d0e04c0ab6b1ef38675f2d367f974e4323
images/plate_033873.png,छत्तीसगढ़ २३ डीडब्ल्यू ७९०१,full_state,छत्तीसगढ़,,२३,डीडब्ल्यू,७९०१,one_line,ITFDevanagari.ttc#3,mild,5fd3afdec2b13e82289c1bbc28285e6cf20137fc4ff1d7d29ab752d368289ba2
images/plate_033874.png,उदयपुर-१९५७,city,त्रिपुरा,उदयपुर,९१,केई,१९५७,one_line,ITFDevanagari.ttc#9,clean,1ca50fa375889c6f18b724315e0f1b96c26aab2b400609485c49f728b6c731f3
images/plate_033875.png,एचआर१५वायवाय६५२,short_state,हरियाणा,,१५,वायवाय,६५२,one_line,DevanagariMT.ttc#1,medium,b4e48a7d692290c220e2836fded17a7232387e1145796b902ea9c3a1542962d7
images/plate_033876.png,नेल्लोर७५एफआर०२७४,city,आंध्र प्रदेश,नेल्लोर,७५,एफआर,०२७४,one_line,Devanagari Sangam MN.ttc#0,clean,4d6d944d521783fd0c01b8e1ef604c8779eec8381a65f59a2eb4511b96c61a95
images/plate_033877.png,पुदुचेरी९८६६,city,पुदुचेरी,पुदुचेरी,८७,एएक्स,९८६६,one_line,DevanagariMT.ttc#1,clean,37f09355ffab5500ecd1663a0ff29d1fc9d43cc78c0d24f5eaf75cfcf8a023e1
images/plate_033878.png,पोलिस-७७६१,government,हिमाचल प्रदेश,,०१,एसजी,७७६१,two_line,Arial Unicode.ttf,clean,5eaebe40ef72e71d8862f8d592ba06fdbd1b001e1887eb88b609254a78500107
images/plate_033879.png,एमएल ६७ यूएफ ८५८५,short_state,मेघालय,,६७,यूएफ,८५८५,one_line,Shree714.ttc#0,mild,db42474491661dc4b496e3e3bd787a75f5203eef8daf2b196479147cfe59b4f7
images/plate_033880.png,छत्तीसगढ़-७४-आरबी-८९१९,full_state,छत्तीसगढ़,,७४,आरबी,८९१९,one_line,Arial Unicode.ttf,mild,669f74c7d3991b669facb974b97894cffea4737ec5e89ce953ebd907d328b347
images/plate_033881.png,गुजरात-जीजे-३२-डीवाय-८०४९,full_state,गुजरात,,३२,डीवाय,८०४९,one_line,Shree714.ttc#0,clean,50e7603c142f24636bc4f7c68c037fd1f09a469971e8b4146351d8376d729c11
images/plate_033882.png,आरजे ४१ एम ६५८५,short_state,राजस्थान,,४१,एम,६५८५,one_line,ITFDevanagari.ttc#1,medium,245e524fdb66ad1a16e176d8ba4904a13954dd12f35f99e85c8763cf6c3782d2
images/plate_033883.png,जेएच ०९ सीएल-४१७१,short_state,झारखंड,,०९,सीएल,४१७१,one_line,Arial Unicode.ttf,clean,8f870f55d9547da267879f762ad39d275684479b8905e0423c1e42a65e2841a6
images/plate_033884.png,एमएल ९९ जेओ ४४४८,short_state,मेघालय,,९९,जेओ,४४४८,one_line,ITFDevanagari.ttc#2,clean,39a9d6d2b684f6621b1beec365da6102c7621f24fb11dcf6f58bb93645186327
images/plate_033885.png,एचपी-८३-एआर-१०२२,short_state,हिमाचल प्रदेश,,८३,एआर,१०२२,two_line,ITFDevanagari.ttc#8,mild,e369c79e0ca9b423bd2b547a26af73450847115ee0e80d20897050809c91b530
images/plate_033886.png,सीएच-३५-डब्ल्यूज़ेड-४२७७,short_state,चंडीगढ़,,३५,डब्ल्यूज़ेड,४२७७,one_line,ITFDevanagari.ttc#0,clean,ac979ab86bd6dbdb1f48cdc3aaaafda19ca8787991b7cfafd53ebdbd678ebb97
images/plate_033887.png,उत्तर प्रदेश यूपी ०२ वायएम १६६४,full_state,उत्तर प्रदेश,,०२,वायएम,१६६४,two_line,ITFDevanagari.ttc#4,clean,45747a8abf1d1659becc26bd7ff3d87d0a23e7adad004cb73679cf63811aa9d4
images/plate_033888.png,जोधपुर ३७ केई ३५७,city,राजस्थान,जोधपुर,३७,केई,३५७,one_line,Shree714.ttc#1,clean,377fe0096308a555e968eb0bdc30fee04fba4a0ab0024b9e1182fcccfc3e42b0
images/plate_033889.png,एमएच २३ टीएम ०९०९,short_state,महाराष्ट्र,,२३,टीएम,०९०९,one_line,Devanagari Sangam MN.ttc#1,clean,5731b7df1cec0542c70f45598885ff8c4b1ea532f5a8412efdc12f3c3243bad3
images/plate_033890.png,बीआर ८४ क्यूके ८८९८,short_state,बिहार,,८४,क्यूके,८८९८,one_line,ITFDevanagari.ttc#7,clean,b9b3d9dc5d1e2f49c6978f9d9fc04830b33c6aceda23fcf565b11c1db5e8f8bc
images/plate_033891.png,मध्य प्रदेश-एमपी ७२-सीओ ०९५३,full_state,मध्य प्रदेश,,७२,सीओ,०९५३,one_line,DevanagariMT.ttc#1,clean,c679321a4a2f514cd9ded8f2e40967589218ad14d7c51d54020196eafe0b96cb
images/plate_033892.png,एमएल-९४-एसजी-३१४,short_state,मेघालय,,९४,एसजी,३१४,one_line,Shree714.ttc#0,clean,79939aae6cbf12278058653171a0ee50acd807ba1ed4b53961c8b3151d735d67
images/plate_033893.png,असम-३१ एचजे-२६३३,full_state,असम,,३१,एचजे,२६३३,one_line,ITFDevanagari.ttc#5,mild,5f270cb9bccf9db4e8e93ccdd8103e8687096986d131fa9afe4633d67ee477a0
images/plate_033894.png,नागालैंड ३९ डब्ल्यूएम ९१२६,full_state,नागालैंड,,३९,डब्ल्यूएम,९१२६,one_line,Shree714.ttc#1,difficult,1d25a92aaf0ca7e017f93fb7a13f276aac8017908f2ca06903e859ffeab8b908
images/plate_033895.png,कारगिल ८० पी ३५२,city,लद्दाख,कारगिल,८०,पी,३५२,one_line,Shree714.ttc#3,clean,65a23b1c32224f73e4eec1a76f8c241b9f88542a8f8251e2394492435e94d23b
images/plate_033896.png,उत्तराखंड ८४ पीएस ८४३७,full_state,उत्तराखंड,,८४,पीएस,८४३७,one_line,DevanagariMT.ttc#0,clean,d43f595504919c3d812e588f9a755ad5c1cc15380600a1ab38eb4e2dc5ac2cdb
images/plate_033897.png,एएन २३ वी ४१५१,short_state,अंडमान और निकोबार द्वीपसमूह,,२३,वी,४१५१,one_line,Devanagari Sangam MN.ttc#1,clean,84fcbbda7d9274eeefbbfe38b58fce369b6116af9dd7f6d0c57ee4233761b6d7
images/plate_033898.png,जम्मू २६-एसडब्ल्यू ७२,city,जम्मू और कश्मीर,जम्मू,२६,एसडब्ल्यू,७२,one_line,ITFDevanagari.ttc#8,medium,92b0349b5120f8f82d9d045ec89326444b52e7f6ac4ca793e9be3856d86df946
images/plate_033899.png,एनएल-१७-जीबी-५२१८,short_state,नागालैंड,,१७,जीबी,५२१८,one_line,ITFDevanagari.ttc#4,mild,6975a5dc243b054ccde6bf74a3c76d34fe40ea795f364d158f96069de9f31602
images/plate_033900.png,ओडी१२एनसी६२३७,short_state,ओडिशा,,१२,एनसी,६२३७,one_line,ITFDevanagari.ttc#4,mild,8698f0c66c38f28a0bb674031346ce47b6b9c87612657b29c5de360f1528042e
images/plate_033901.png,केएल-५८-एक्स-०४२३,short_state,केरल,,५८,एक्स,०४२३,one_line,Shree714.ttc#1,clean,b503a43b82ba9891e4e8138d9de1c6e8ee8b7d879900abf519fb31fe24eaed1e
images/plate_033902.png,लक्षद्वीप-६७-डब्ल्यूसी-३८६२,full_state,लक्षद्वीप,,६७,डब्ल्यूसी,३८६२,one_line,ITFDevanagari.ttc#0,difficult,5f6f481bbf09b6eaec09fa0020f39e2068c90cb53327ac6a6eca461484af6164
images/plate_033903.png,एलए २५ डब्ल्यूक्यू ७९८८,short_state,लद्दाख,,२५,डब्ल्यूक्यू,७९८८,one_line,ITFDevanagari.ttc#4,clean,243681c86c083aff2e34dbbdb9b4ea343d1de2eda0e5607df8acf81999b2d5fa
images/plate_033904.png,एनएल ३६ सीडब्ल्यू ७४८९,short_state,नागालैंड,,३६,सीडब्ल्यू,७४८९,one_line,ITFDevanagari.ttc#5,clean,fb135a0d7789a4ad4e70ab3598a43d222ec0293925f359981eabfad18dcfb7c4
images/plate_033905.png,बिहार-बीआर २९-वीबी ८६७१,full_state,बिहार,,२९,वीबी,८६७१,one_line,ITFDevanagari.ttc#7,mild,8663a3cec8919881af57d472cf9dbb593fbb438783f486c86cd7d53372b46f92
images/plate_033906.png,जेएच ६३-एसएस ४२६१,short_state,झारखंड,,६३,एसएस,४२६१,one_line,Devanagari Sangam MN.ttc#1,medium,af7565e4e349623d6074ceca191f84d1650ae0b1624a5eb23adbeb562903ae40
images/plate_033907.png,एएन३६एओ६१८४,short_state,अंडमान और निकोबार द्वीपसमूह,,३६,एओ,६१८४,one_line,Devanagari Sangam MN.ttc#1,clean,00cad1ed9bd0f0b901249ee5c3c8c86e4464cb3a458409622fd1a94d5a791f9d
images/plate_033908.png,ओडी०६क्यूडी४,short_state,ओडिशा,,०६,क्यूडी,४,one_line,ITFDevanagari.ttc#7,mild,c12babf6909d6f374294339c1625da58d6fc6677b33424549ad9b495d3e74080
images/plate_033909.png,दिल्ली-३५००,city,दिल्ली,दिल्ली,६७,एफ,३५००,one_line,ITFDevanagari.ttc#9,clean,d3abaff1c99650881573c3b3eb83b86ce7126a19f5c8418d8da90303876eb331
images/plate_033910.png,लेह ८९ एसक्यू १४६३,city,लद्दाख,लेह,८९,एसक्यू,१४६३,one_line,Shree714.ttc#0,difficult,e68847aa8cba0924230124069a194ecf3a747d27eaf11df63793a969e65f6a65
images/plate_033911.png,एसके ७९ एमजी ५७१६,short_state,सिक्किम,,७९,एमजी,५७१६,one_line,ITFDevanagari.ttc#5,clean,d5a1cf64f97dccd00146c2e9b1c3de734c52917228951b212e7e7f6fae67949c
images/plate_033912.png,जीए-५४-एमजी-४३०,short_state,गोवा,,५४,एमजी,४३०,one_line,ITFDevanagari.ttc#7,clean,8e965ead24be63c6ac3fba4e4e8d11730678bba0db8faa01e8e41e72872e43cb
images/plate_033913.png,एचपी १० एनवी ५६३६,short_state,हिमाचल प्रदेश,,१०,एनवी,५६३६,one_line,Shree714.ttc#0,clean,690d2e2deecbfe9cf7150685cafaab63aa5592eeaef506d7a5b09f5828093c57
images/plate_033914.png,टीएस८८ओआर३४२,short_state,तेलंगाना,,८८,ओआर,३४२,one_line,Shree714.ttc#1,medium,310d149f33e5cd0e8e52618ad95a398348d4d840e82a6131dba0c2e51661f305
