split,n_lines,label,read,edit,agree,conf,path
train,1,MH03BS4060,NH03BS4060,1,False,0.776,/home/calua/number_plate/data/ocr/train/real_650594dcded8.jpg
train,1,RJ27TC0530,RU27TC0530,1,False,0.795,/home/calua/number_plate/data/ocr/train/real_9bf4761f240a.jpg
train,1,TN19H3322,TN193322,1,False,0.565,/home/calua/number_plate/data/ocr/train/real_09232db3b00e.jpg
train,1,TN74F3339,TN7ZF3339,1,False,0.762,/home/calua/number_plate/data/ocr/train/real_75abdaf2f088.jpg
train,1,TS08FQ1262,TS08F01262,1,False,0.886,/home/calua/number_plate/data/ocr/train/real_92bcb95c9e46.jpg
train,1,PB13AF6756,SPB13AF6756,1,False,0.835,/home/calua/number_plate/data/ocr/train/real_374220ff2ad2.jpg
train,1,MH4705851,HH4705851,1,False,0.736,/home/calua/number_plate/data/ocr/train/real_d3ec29e8a025.jpg
train,1,TN99F2378,TN99F82378,1,False,0.737,/home/calua/number_plate/data/ocr/train/real_e508cb7abd28.jpg
train,1,MH47Y0205,MH477Y0205,1,False,0.779,/home/calua/number_plate/data/ocr/train/real_2756b21d5c32.jpg
train,1,MH4705851,HH4705851,1,False,0.683,/home/calua/number_plate/data/ocr/train/real_9aae660ecc11.jpg
train,1,KL16U8863,KL1608863,1,False,0.784,/home/calua/number_plate/data/ocr/train/real_813222222c44.jpg
train,1,MH20BN3525,MH2OBN3525,1,False,0.879,/home/calua/number_plate/data/ocr/train/real_d67cbe1f6af6.jpg
train,1,OD02AP3010,OD02AR3010,1,False,0.842,/home/calua/number_plate/data/ocr/train/real_66df03edbef3.jpg
train,1,MH20EE7598,MH20EEE7598,1,False,0.642,/home/calua/number_plate/data/ocr/train/real_7eb9bd564748.jpg
train,1,GJ1SCG7928,GJ15CG7928,1,False,0.693,/home/calua/number_plate/data/ocr/train/real_17ff7e2c0ec0.jpg
train,1,PY01CM5400,PY01CH5400,1,False,0.81,/home/calua/number_plate/data/ocr/train/real_8c29477b7478.jpg
train,1,MH02BJ2456,MHO02BJ2456,1,False,0.627,/home/calua/number_plate/data/ocr/train/real_5463f1fcd7d4.jpg
train,1,PB35F9333,PB35F9133,1,False,0.691,/home/calua/number_plate/data/ocr/train/real_c083ad7c1a03.jpg
train,1,BR02AF7424,BR02AF7224,1,False,0.723,/home/calua/number_plate/data/ocr/train/real_e8f70995725d.jpg
train,1,KL16J3636,KL16J33636,1,False,0.614,/home/calua/number_plate/data/ocr/train/real_b32ecd2f9d56.jpg
train,1,MH02DW8021,MH020W8021,1,False,0.777,/home/calua/number_plate/data/ocr/train/real_c184cc356ad0.jpg
train,1,MH4705851,MH2705851,1,False,0.746,/home/calua/number_plate/data/ocr/train/real_612bb55c34a1.jpg
train,1,HR11F7575,HR11F77575,1,False,0.741,/home/calua/number_plate/data/ocr/train/real_06e445404d52.jpg
train,1,MH02MA5324,H02MA5324,1,False,0.799,/home/calua/number_plate/data/ocr/train/real_49befc89ea70.jpg
train,1,MH01BM4824,MH01BH4824,1,False,0.816,/home/calua/number_plate/data/ocr/train/real_b8fd098f7f94.jpg
train,1,MH02BG9542,MH028G9542,1,False,0.664,/home/calua/number_plate/data/ocr/train/real_b0d73062250b.jpg
train,1,JK02AJ1525,BJK02AJ1525,1,False,0.818,/home/calua/number_plate/data/ocr/train/real_597e39597a23.jpg
train,1,WB20H0271,WB2OH0271,1,False,0.794,/home/calua/number_plate/data/ocr/train/real_e8e3dbfab4dd.jpg
train,1,MH47Y1124,MH447Y1124,1,False,0.661,/home/calua/number_plate/data/ocr/train/real_2e231a32339d.jpg
train,1,AP31DA0020,PAP31DA0020,1,False,0.865,/home/calua/number_plate/data/ocr/train/real_7c9db0ad1804.jpg
train,1,ML068346,HL068346,1,False,0.787,/home/calua/number_plate/data/ocr/train/real_56491b7fb1fd.jpg
train,1,CG07MA2529,CG07NA2529,1,False,0.835,/home/calua/number_plate/data/ocr/train/real_ad72d17f0757.jpg
train,1,MH05EQ4066,MH05EQ2066,1,False,0.799,/home/calua/number_plate/data/ocr/train/real_bb3e43e2d94a.jpg
train,1,AN01M4M,ANO1M4M,1,False,0.739,/home/calua/number_plate/data/ocr/train/real_6a91591ff49a.jpg
train,1,MH47Y1124,MHH47Y1124,1,False,0.647,/home/calua/number_plate/data/ocr/train/real_1c5c65d1d4b9.jpg
train,1,MH12KJ7659,MHI2KJ7659,1,False,0.832,/home/calua/number_plate/data/ocr/train/real_3002efffa8d8.jpg
train,1,MH20BN3525,MH2OBN3525,1,False,0.893,/home/calua/number_plate/data/ocr/train/real_4daa440cb023.jpg
train,1,MH47Y1124,MH471124,1,False,0.588,/home/calua/number_plate/data/ocr/train/real_616b0bd96fce.jpg
train,1,MH03BS4060,MH03BSZ060,1,False,0.783,/home/calua/number_plate/data/ocr/train/real_b03d55301914.jpg
train,1,MH20EE7597,MH220EE7597,1,False,0.732,/home/calua/number_plate/data/ocr/train/real_cc71e4a024d9.jpg
train,1,TN07BU5427,TN07BU542,1,False,0.843,/home/calua/number_plate/data/ocr/train/real_f5da79409009.jpg
train,1,MH4705851,HH4705851,1,False,0.787,/home/calua/number_plate/data/ocr/train/real_24032025fbbe.jpg
train,1,AP31AT5064,AP31ATS064,1,False,0.826,/home/calua/number_plate/data/ocr/train/real_1c9a9a5cf698.jpg
train,1,KL16J3636,KL163636,1,False,0.65,/home/calua/number_plate/data/ocr/train/real_b84c45a26fd5.jpg
train,1,AP04M7627,AR04M7627,1,False,0.849,/home/calua/number_plate/data/ocr/train/real_f44a24ff4271.jpg
train,1,MH02DS9365,H02DS9365,1,False,0.864,/home/calua/number_plate/data/ocr/train/real_2ce599442119.jpg
train,1,UP14AX9754,UP14AX9764,1,False,0.832,/home/calua/number_plate/data/ocr/train/real_d46167bab559.jpg
train,1,MN06LA0861,MM06LA0861,1,False,0.686,/home/calua/number_plate/data/ocr/train/real_303efeaa1b28.jpg
train,1,AP39TP0211,AP39TPD211,1,False,0.838,/home/calua/number_plate/data/ocr/train/real_2eb3d30cae2f.jpg
train,1,MH02DW8021,MH020W8021,1,False,0.709,/home/calua/number_plate/data/ocr/train/real_13d5646ef890.jpg
train,1,MH02MA5324,MH02MA5322,1,False,0.834,/home/calua/number_plate/data/ocr/train/real_17e40ec67e85.jpg
train,1,DL3CCQ0107,DL3CC00107,1,False,0.873,/home/calua/number_plate/data/ocr/train/real_d5ef988cf0d5.jpg
train,1,KL7BZ99,KLBZ99,1,False,0.516,/home/calua/number_plate/data/ocr/train/real_5b0bd6b4038c.jpg
train,1,OD14B7432,OD147432,1,False,0.577,/home/calua/number_plate/data/ocr/train/real_ecc3c9db80b5.jpg
train,1,PB08CX2959,PB083CX2959,1,False,0.783,/home/calua/number_plate/data/ocr/train/real_dd54bc19d4d9.jpg
train,1,KL43B2344,KL432344,1,False,0.607,/home/calua/number_plate/data/ocr/train/real_682199f6643b.jpg
train,1,MH01JA8939,MHO1JA8939,1,False,0.741,/home/calua/number_plate/data/ocr/train/real_8c9ff2d26b4e.jpg
train,1,GA02J2129,GAO2J2129,1,False,0.693,/home/calua/number_plate/data/ocr/train/real_f4f5f383b1a5.jpg
train,1,KL43B2344,KL432344,1,False,0.53,/home/calua/number_plate/data/ocr/train/real_f8cfb90fe388.jpg
train,1,WB36G6682,WB36C6682,1,False,0.864,/home/calua/number_plate/data/ocr/train/real_2b5f7271ded5.jpg
train,1,HR26CH3604,HR26CH33604,1,False,0.595,/home/calua/number_plate/data/ocr/train/real_fecf45224de3.jpg
train,1,MH01AU0059,MHO1AU0059,1,False,0.842,/home/calua/number_plate/data/ocr/train/real_79587fa0338e.jpg
train,1,MH47Y0205,MH470205,1,False,0.658,/home/calua/number_plate/data/ocr/train/real_d7f5bde2a690.jpg
train,1,DL9CAU4743,DL9CAU2743,1,False,0.821,/home/calua/number_plate/data/ocr/train/real_f9ad869f4b42.jpg
train,1,MH02EE6842,HH02EE6842,1,False,0.795,/home/calua/number_plate/data/ocr/train/real_56443a27a500.jpg
train,1,WB02M8447,VB02M8447,1,False,0.794,/home/calua/number_plate/data/ocr/train/real_1b191e4332cd.jpg
train,1,AR152019,BAR152019,1,False,0.695,/home/calua/number_plate/data/ocr/train/real_b72c523a65af.jpg
train,1,PB08DT7342,WPB08DT7342,1,False,0.841,/home/calua/number_plate/data/ocr/train/real_bd8e91d9b6c0.jpg
train,1,MH47Y1124,MH47Y11124,1,False,0.752,/home/calua/number_plate/data/ocr/train/real_4130bde0a630.jpg
train,1,MH20EE045,MH220EE045,1,False,0.63,/home/calua/number_plate/data/ocr/train/real_e9bbb2ca16a3.jpg
train,1,CG07BR3255,CG078R3255,1,False,0.867,/home/calua/number_plate/data/ocr/train/real_cc5993fb3a31.jpg
train,1,MH47Y1124,MH471124,1,False,0.722,/home/calua/number_plate/data/ocr/train/real_e18a4649aaf9.jpg
train,1,JK02AG2454,JKO2AG2454,1,False,0.757,/home/calua/number_plate/data/ocr/train/real_bab141d9fe8e.jpg
train,1,ML04C4738,ML04C4736,1,False,0.826,/home/calua/number_plate/data/ocr/train/real_e4f25b1dd403.jpg
train,1,MH47Y1124,MH471124,1,False,0.54,/home/calua/number_plate/data/ocr/train/real_5202fb188269.jpg
train,1,MH01AV7461,MH01AV746,1,False,0.891,/home/calua/number_plate/data/ocr/train/real_dd21d53700ba.jpg
train,1,KA28M3589,KA28M3509,1,False,0.772,/home/calua/number_plate/data/ocr/train/real_2897186657f1.jpg
train,1,MH47Y1124,MH47Y11124,1,False,0.704,/home/calua/number_plate/data/ocr/train/real_fffda3e7de4e.jpg
train,1,ML0563550,HL0563550,1,False,0.765,/home/calua/number_plate/data/ocr/train/real_ac51c8c9d59c.jpg
train,1,HR26DA5443,HR26DA543,1,False,0.704,/home/calua/number_plate/data/ocr/train/real_b6e6e2023e99.jpg
train,1,MH02CD7733,NH02CD7733,1,False,0.852,/home/calua/number_plate/data/ocr/train/real_6ab2c82aa116.jpg
train,1,DN0901438,DN09D1438,1,False,0.819,/home/calua/number_plate/data/ocr/train/real_6f5e4b345b5e.jpg
train,1,PB08DY4824,P808DY4824,1,False,0.709,/home/calua/number_plate/data/ocr/train/real_d88c295f0d61.jpg
train,1,MH47Y1124,MH47Y11124,1,False,0.704,/home/calua/number_plate/data/ocr/train/real_091e9d178abf.jpg
train,1,KL07BU7707,KL07B7707,1,False,0.828,/home/calua/number_plate/data/ocr/train/real_ebe4754621a0.jpg
train,1,AP39HZ0087,AP39NZ0087,1,False,0.86,/home/calua/number_plate/data/ocr/train/real_191ee69b180d.jpg
train,1,JK02BN3088,JK028N3088,1,False,0.789,/home/calua/number_plate/data/ocr/train/real_989d43d67040.jpg
train,1,MH02CD7733,NH02CD7733,1,False,0.842,/home/calua/number_plate/data/ocr/train/real_e29f16ff8a9b.jpg
train,1,MH01BT0050,M01BT0050,1,False,0.797,/home/calua/number_plate/data/ocr/train/real_351eea23ad8c.jpg
train,1,MH47N4570,MH477N4570,1,False,0.697,/home/calua/number_plate/data/ocr/train/real_3ffd707058b7.jpg
train,1,MH03BS7778,MHD3BS7778,1,False,0.84,/home/calua/number_plate/data/ocr/train/real_ba14ee5956c5.jpg
train,1,MH02DQ0196,MH02DQQ0196,1,False,0.756,/home/calua/number_plate/data/ocr/train/real_01da46684fd3.jpg
train,1,MH01AV7461,MH01AV7467,1,False,0.868,/home/calua/number_plate/data/ocr/train/real_a3352996df0d.jpg
train,1,MH01BG7161,MH01BG716,1,False,0.654,/home/calua/number_plate/data/ocr/train/real_0d018910d948.jpg
train,1,MH02EE6842,HH02EE6842,1,False,0.843,/home/calua/number_plate/data/ocr/train/real_a4d19f5250a4.jpg
train,1,HR26DA0471,HR266DA0471,1,False,0.664,/home/calua/number_plate/data/ocr/train/real_492707f796a8.jpg
train,1,MH20BN3525,MH2OBN3525,1,False,0.856,/home/calua/number_plate/data/ocr/train/real_9ce3cf7944cc.jpg
train,1,MH47Y1124,MH471124,1,False,0.63,/home/calua/number_plate/data/ocr/train/real_61213d9d3772.jpg
train,1,MH06AB8620,MH06AB8629,1,False,0.672,/home/calua/number_plate/data/ocr/train/real_89a7925aa410.jpg
train,1,MH02EE8407,MH02EE8207,1,False,0.795,/home/calua/number_plate/data/ocr/train/real_8ba52d125376.jpg
train,1,JH02AH0750,SH02AH0750,1,False,0.696,/home/calua/number_plate/data/ocr/train/real_7382bdccff68.jpg
train,1,MH02BQ9628,NH02BQ9628,1,False,0.805,/home/calua/number_plate/data/ocr/train/real_543bd2882f44.jpg
train,1,KL07BF5000,L07BF5000,1,False,0.853,/home/calua/number_plate/data/ocr/train/real_0ec48e4d0fbb.jpg
train,1,MH47Y1124,MH471124,1,False,0.797,/home/calua/number_plate/data/ocr/train/real_9789ef68f3cc.jpg
train,1,MH12MF6822,MH12MR6822,1,False,0.627,/home/calua/number_plate/data/ocr/train/real_60317f4115de.jpg
train,1,HR696969,HR6996969,1,False,0.634,/home/calua/number_plate/data/ocr/train/real_376e8e316b28.jpg
train,1,MH03CP1328,MH03CPI328,1,False,0.821,/home/calua/number_plate/data/ocr/train/real_9bf369648479.jpg
train,1,MH20DV2362,MH220DV2362,1,False,0.641,/home/calua/number_plate/data/ocr/train/real_1dd11037ea25.jpg
train,1,TN21AU1153,TH21AU1153,1,False,0.714,/home/calua/number_plate/data/ocr/train/real_e5776666485a.jpg
train,1,MH02EE8407,MH02EE8207,1,False,0.852,/home/calua/number_plate/data/ocr/train/real_8f5da36ffd5f.jpg
train,1,MH43BK9513,MH43BK9S13,1,False,0.638,/home/calua/number_plate/data/ocr/train/real_89b1e46ace7b.jpg
train,1,MH47Y0205,MH47YC0205,1,False,0.738,/home/calua/number_plate/data/ocr/train/real_98cf7fff5b12.jpg
train,1,PY01Q7947,PY0107947,1,False,0.838,/home/calua/number_plate/data/ocr/train/real_7411be55f1bf.jpg
train,1,TN21AT0479,TN21AT0279,1,False,0.741,/home/calua/number_plate/data/ocr/train/real_4ff04a367935.jpg
train,1,MH04JM8262,MH04JN8262,1,False,0.701,/home/calua/number_plate/data/ocr/train/real_d0f1407df7ab.jpg
train,1,GJ05JH2501,GJ05JH250,1,False,0.838,/home/calua/number_plate/data/ocr/train/real_f2887f08e713.jpg
train,1,MH47Y1124,MH47Y11124,1,False,0.711,/home/calua/number_plate/data/ocr/train/real_da0b218b80ee.jpg
train,1,RJ14CM3730,RJ14CK3730,1,False,0.808,/home/calua/number_plate/data/ocr/train/real_9dbc7e61aa6a.jpg
train,1,MH02DW8021,HH02DW8021,1,False,0.783,/home/calua/number_plate/data/ocr/train/real_5c42da980608.jpg
train,1,MH02DS9365,MH02DS99365,1,False,0.794,/home/calua/number_plate/data/ocr/train/real_17b2d29e1389.jpg
train,1,UP50AS4535,UPS50AS4535,1,False,0.665,/home/calua/number_plate/data/ocr/train/real_78dfac8a0123.jpg
train,1,MH01AU0059,MHO1AU0059,1,False,0.63,/home/calua/number_plate/data/ocr/train/real_758b9bf629ab.jpg
train,1,ML05J3288,HL05J3288,1,False,0.77,/home/calua/number_plate/data/ocr/train/real_68a7ca60d75c.jpg
train,1,ML05L5154,NL05L5154,1,False,0.823,/home/calua/number_plate/data/ocr/train/real_c430096d7357.jpg
train,1,TN59AQ1515,TN59AQ15115,1,False,0.57,/home/calua/number_plate/data/ocr/train/real_dd340ae1defb.jpg
train,1,PB04T0678,P804T0678,1,False,0.817,/home/calua/number_plate/data/ocr/train/real_2adbb9350cbb.jpg
train,1,MH47Y1124,MH471124,1,False,0.589,/home/calua/number_plate/data/ocr/train/real_979ba8f6fa97.jpg
train,1,MN01G5395,MN0165395,1,False,0.849,/home/calua/number_plate/data/ocr/train/real_53c3a4ef9d74.jpg
train,1,DL3CCQ0107,DL3CC00107,1,False,0.897,/home/calua/number_plate/data/ocr/train/real_0efef4159e0c.jpg
train,1,HR4281329,HR281329,1,False,0.788,/home/calua/number_plate/data/ocr/train/real_96e233f39727.jpg
train,1,MH20TC640B,MH20TC643B,1,False,0.905,/home/calua/number_plate/data/ocr/train/real_7effa9ce8061.jpg
train,1,CH01AF1382,皖CH01AF1382,1,False,0.767,/home/calua/number_plate/data/ocr/train/real_6b2f21d4f6f0.jpg
train,1,MH01AV8814,H01AV8814,1,False,0.573,/home/calua/number_plate/data/ocr/train/real_dc7d46b6e7d3.jpg
train,1,GJ06DG9355,GJ060G9355,1,False,0.818,/home/calua/number_plate/data/ocr/train/real_9991e36638a8.jpg
train,1,MH47Y1124,MH47Y11124,1,False,0.684,/home/calua/number_plate/data/ocr/train/real_d3a2b0a839ab.jpg
train,1,MH47Y1124,MH471124,1,False,0.789,/home/calua/number_plate/data/ocr/train/real_5c0e5db91bbc.jpg
train,1,GJ01HS1902,G301HS1902,1,False,0.734,/home/calua/number_plate/data/ocr/train/real_b56dc7e3b17c.jpg
train,1,ML04B8389,ML0488389,1,False,0.777,/home/calua/number_plate/data/ocr/train/real_ecb94a9eb34c.jpg
train,1,AS04P4549,ASD4P4549,1,False,0.736,/home/calua/number_plate/data/ocr/train/real_0b0d4fffd31f.jpg
train,1,TN59AQ1515,TN59AQ15115,1,False,0.511,/home/calua/number_plate/data/ocr/train/real_a059e336d6b9.jpg
train,1,KL05AK3300,KLO05AK3300,1,False,0.635,/home/calua/number_plate/data/ocr/train/real_4bfae62ecf66.jpg
train,1,MH47AU1306,KH47AU1306,1,False,0.795,/home/calua/number_plate/data/ocr/train/real_3483173fec1e.jpg
train,1,MH43BP8173,MHZ3BP8173,1,False,0.719,/home/calua/number_plate/data/ocr/train/real_89006653922d.jpg
train,1,KA06C9590,KA06C990,1,False,0.551,/home/calua/number_plate/data/ocr/train/real_5239683bc661.jpg
train,1,HP54C6564,HP54C6562,1,False,0.826,/home/calua/number_plate/data/ocr/train/real_b47362dc9807.jpg
train,1,ML064696,EML064696,1,False,0.797,/home/calua/number_plate/data/ocr/train/real_a481abec2753.jpg
train,1,WB02AA5580,W802AA5580,1,False,0.709,/home/calua/number_plate/data/ocr/train/real_02016ac4247d.jpg
train,1,MH03BS4060,MH03BSZ060,1,False,0.837,/home/calua/number_plate/data/ocr/train/real_4610f4d9df11.jpg
train,1,CG07MA7848,CG07MA7828,1,False,0.777,/home/calua/number_plate/data/ocr/train/real_1b04a15bbcdb.jpg
train,1,MH03CS6266,MH030S6266,1,False,0.8,/home/calua/number_plate/data/ocr/train/real_167173132e32.jpg
train,1,JK02AK8967,JK02AK89671,1,False,0.782,/home/calua/number_plate/data/ocr/train/real_5c87cc6d287d.jpg
train,1,MH02EE8407,MH02EE8207,1,False,0.84,/home/calua/number_plate/data/ocr/train/real_a7b86933c7eb.jpg
train,1,DL4CAQ3231,DL4CA03231,1,False,0.869,/home/calua/number_plate/data/ocr/train/real_a30987864da3.jpg
train,1,MH03CP1328,MH03CPI328,1,False,0.798,/home/calua/number_plate/data/ocr/train/real_975f8294e3fa.jpg
train,1,OD05Y5787,ODO5Y5787,1,False,0.726,/home/calua/number_plate/data/ocr/train/real_9e28325bb3a4.jpg
train,1,MH49AS5099,MH9AS5099,1,False,0.892,/home/calua/number_plate/data/ocr/train/real_7083643fe256.jpg
train,1,MH01JA8939,MH01JAS939,1,False,0.833,/home/calua/number_plate/data/ocr/train/real_3ae4c882a68d.jpg
train,1,HP48B2252,HP48B8252,1,False,0.595,/home/calua/number_plate/data/ocr/train/real_8bdac9bcfbf2.jpg
train,1,AN01L6155,ANO1L6155,1,False,0.849,/home/calua/number_plate/data/ocr/train/real_c347ef81fa31.jpg
train,1,KL01CA2555,KLC1CA2555,1,False,0.77,/home/calua/number_plate/data/ocr/train/real_4de098802ea5.jpg
val,1,HP12H1324,CHP12H1324,1,False,0.791,/home/calua/number_plate/data/ocr/val/real_d691b110966f.jpg
val,1,OD052323,O0052323,1,False,0.744,/home/calua/number_plate/data/ocr/val/real_7db6bfc453cb.jpg
val,1,TN47T4464,ZN47T4464,1,False,0.784,/home/calua/number_plate/data/ocr/val/real_2c72c68f90bb.jpg
val,1,JK10A5217,JK10A5212,1,False,0.764,/home/calua/number_plate/data/ocr/val/real_8cf0694cbfbe.jpg
val,1,HR26BP3543,HR26SBP3543,1,False,0.724,/home/calua/number_plate/data/ocr/val/real_dcf9a44703e8.jpg
val,1,ML08C8061,HL08C8061,1,False,0.792,/home/calua/number_plate/data/ocr/val/real_8cbcfdbc456b.jpg
val,1,AS01AR1986,FAS01AR1986,1,False,0.866,/home/calua/number_plate/data/ocr/val/real_905d7bd719bd.jpg
val,1,KL27D9809,KL2709809,1,False,0.785,/home/calua/number_plate/data/ocr/val/real_2508a95078b0.jpg
val,1,UP14AF3804,UP14AP3804,1,False,0.86,/home/calua/number_plate/data/ocr/val/real_288627ecdad0.jpg
val,1,MH01BY7658,MHO1BY7658,1,False,0.807,/home/calua/number_plate/data/ocr/val/real_3ab8dedcf4db.jpg
val,1,AP05DY3395,PAP05DY3395,1,False,0.839,/home/calua/number_plate/data/ocr/val/real_729daaaa6df5.jpg
val,1,JK03D7750,K03D7750,1,False,0.755,/home/calua/number_plate/data/ocr/val/real_d9b635db9c96.jpg
val,1,TN21AU7234,TH21AU7234,1,False,0.83,/home/calua/number_plate/data/ocr/val/real_7cf1301cb9aa.jpg
val,1,ML05D0571,ML0500571,1,False,0.819,/home/calua/number_plate/data/ocr/val/real_3a7f2e6601d3.jpg
val,1,KL10AW2814,KL10AW22814,1,False,0.633,/home/calua/number_plate/data/ocr/val/real_12fa7a8a1eba.jpg
val,1,DL8CN6308,DLL8CN6308,1,False,0.653,/home/calua/number_plate/data/ocr/val/real_ec7e89cdcf77.jpg
val,1,HR26BP3543,HR26SBP3543,1,False,0.7,/home/calua/number_plate/data/ocr/val/real_60148cc7c74a.jpg
val,1,GJ06DQ3712,GJ06D03712,1,False,0.863,/home/calua/number_plate/data/ocr/val/real_5b92b23dc163.jpg
val,1,MH01DT1917,MHO1DT1917,1,False,0.854,/home/calua/number_plate/data/ocr/val/real_aa08ac1c1678.jpg
val,1,MH43BU2401,MH43BU2201,1,False,0.821,/home/calua/number_plate/data/ocr/val/real_85d77f81922f.jpg
val,1,HR26BP3543,HR26SBP3543,1,False,0.78,/home/calua/number_plate/data/ocr/val/real_6a8dd553f4bc.jpg
val,1,AP39E1493,AP39E1293,1,False,0.848,/home/calua/number_plate/data/ocr/val/real_bebfd517e274.jpg
val,1,TN02AU9295,TNG2AU9295,1,False,0.874,/home/calua/number_plate/data/ocr/val/real_1c7a648e99a2.jpg
val,1,ML10B9308,HL10B9308,1,False,0.796,/home/calua/number_plate/data/ocr/val/real_ba5dd2d28fcd.jpg
val,1,MH02EU4077,MH02EO4077,1,False,0.804,/home/calua/number_plate/data/ocr/val/real_1fbba5c24aff.jpg
val,1,PB11AG0774,P811AG0774,1,False,0.631,/home/calua/number_plate/data/ocr/val/real_48f7584163bf.jpg
val,1,MH01DE2780,MH01DE27B0,1,False,0.755,/home/calua/number_plate/data/ocr/val/real_337963d980dd.jpg
val,1,NL07CA7631,WL07CA7631,1,False,0.837,/home/calua/number_plate/data/ocr/val/real_f97bc5d8c57f.jpg
val,1,MP09CP9052,MP09CPS9052,1,False,0.797,/home/calua/number_plate/data/ocr/val/real_f6ea1d662bb9.jpg
val,1,DL4CNA7231,DLZCNA7231,1,False,0.83,/home/calua/number_plate/data/ocr/val/real_523664f410b6.jpg
val,1,MH01BY7658,MHO1BY7658,1,False,0.883,/home/calua/number_plate/data/ocr/val/real_b767094ad96a.jpg
val,1,MH12DE1433,MH122DE1433,1,False,0.649,/home/calua/number_plate/data/ocr/val/real_09632dcb6fe2.jpg
val,1,CG251612,C0251612,1,False,0.671,/home/calua/number_plate/data/ocr/val/real_f02b0303c780.jpg
val,1,DN0909704,DN0909702,1,False,0.859,/home/calua/number_plate/data/ocr/val/real_6f5528fbbbb5.jpg
val,1,DL8CN6308,DLBCN6308,1,False,0.826,/home/calua/number_plate/data/ocr/val/real_dd751d34d744.jpg
val,1,TR01N0481,TRD1N0481,1,False,0.8,/home/calua/number_plate/data/ocr/val/real_58d6cae4049c.jpg
val,1,MH20TC189B,MR20TC189B,1,False,0.77,/home/calua/number_plate/data/ocr/val/real_27e7e8099bd1.jpg
val,1,TN21AT0480,TN221AT0480,1,False,0.63,/home/calua/number_plate/data/ocr/val/real_af9ed31422f0.jpg
val,1,MH03DK2961,HH03DK2961,1,False,0.788,/home/calua/number_plate/data/ocr/val/real_9ed582976758.jpg
val,1,MP09CK4943,MR09CK4943,1,False,0.892,/home/calua/number_plate/data/ocr/val/real_8b936843213a.jpg
val,1,MH01DE2780,MH01DE27B0,1,False,0.83,/home/calua/number_plate/data/ocr/val/real_75f1f31755f1.jpg
val,1,TN21AU7234,TH21AU7234,1,False,0.827,/home/calua/number_plate/data/ocr/val/real_4e79e16c53b5.jpg
test,1,HR26DJ8832,HR260J8832,1,False,0.856,/home/calua/number_plate/data/ocr/test/real_a4065588d90d.jpg
test,1,MH02BT6482,MH02BT66482,1,False,0.796,/home/calua/number_plate/data/ocr/test/real_3bc0d3609674.jpg
test,1,JH01AR2011,JHC01AR2011,1,False,0.821,/home/calua/number_plate/data/ocr/test/real_e88eea830956.jpg
test,1,OR08F1001,ORO8F1001,1,False,0.718,/home/calua/number_plate/data/ocr/test/real_b2d38f939853.jpg
test,1,MH03DA4505,HH03DA4505,1,False,0.793,/home/calua/number_plate/data/ocr/test/real_459eecbc1104.jpg
test,1,MH02BT6482,MH02BI6482,1,False,0.747,/home/calua/number_plate/data/ocr/test/real_e5b2bd791ddc.jpg
test,1,MH14TCF460,MHH14TCF460,1,False,0.65,/home/calua/number_plate/data/ocr/test/real_662204d534d8.jpg
test,1,UP14AK8604,UP1ZAK8604,1,False,0.794,/home/calua/number_plate/data/ocr/test/real_b00aed27fb0c.jpg
test,1,PB30L5010,P830L5010,1,False,0.818,/home/calua/number_plate/data/ocr/test/real_cbf126ee64f6.jpg
test,1,MH02BT6482,MH02B6482,1,False,0.627,/home/calua/number_plate/data/ocr/test/real_e031e199517b.jpg
test,1,KA53P7604,KA53P76G4,1,False,0.855,/home/calua/number_plate/data/ocr/test/real_658d52ef898b.jpg
test,1,UP45Q3028,UP4503028,1,False,0.823,/home/calua/number_plate/data/ocr/test/real_8461b74be9ce.jpg
test,1,KL454455,KL254455,1,False,0.52,/home/calua/number_plate/data/ocr/test/real_ccffc6823c2b.jpg
test,1,MH02ER9194,H02ER9194,1,False,0.847,/home/calua/number_plate/data/ocr/test/real_7a3448ac33f1.jpg
test,1,WB06J2192,B06J2192,1,False,0.775,/home/calua/number_plate/data/ocr/test/real_fd4c3682667c.jpg
test,1,MH14DX9938,MH140X9938,1,False,0.807,/home/calua/number_plate/data/ocr/test/real_a26f57415717.jpg
test,1,HD02NP0,HD02NPO,1,False,0.766,/home/calua/number_plate/data/ocr/test/real_6102a837fd84.jpg
test,1,NL07T0937,NL0710937,1,False,0.597,/home/calua/number_plate/data/ocr/test/real_13e664b40ee9.jpg
test,1,MH11CQ8516,MH11C08516,1,False,0.825,/home/calua/number_plate/data/ocr/test/real_432b8be862ef.jpg
test,1,TR03F0375,T803F0375,1,False,0.754,/home/calua/number_plate/data/ocr/test/real_cea39a6f3b67.jpg
test,1,LA020749,A020749,1,False,0.853,/home/calua/number_plate/data/ocr/test/real_c16d8bd70a22.jpg
test,1,MH43AF5037,MHZ3AF5037,1,False,0.81,/home/calua/number_plate/data/ocr/test/real_7aff47b3b25d.jpg
test,1,HR29K7840,HR29K78Z0,1,False,0.851,/home/calua/number_plate/data/ocr/test/real_9ee22aa6e2ba.jpg
test,1,MH20CS9817,MH20CS99817,1,False,0.793,/home/calua/number_plate/data/ocr/test/real_1f9649e16e07.jpg
test,1,MH01CY6333,WH01CY6333,1,False,0.724,/home/calua/number_plate/data/ocr/test/real_396c1e6b83b7.jpg
